week_day,hour,rout_count,temperature,visibility,humidity,distance
4,17,18,280,10000,65,392.2661606
1,13,59,281,10000,65,2.127059196
5,13,46,276,10000,47,2815.086682
5,9,31,278,1100,93,344.2662836
5,12,18,281,10000,87,80.94440937
1,11,41,277,10000,64,382.3405243
5,15,48,286,10000,54,518.6067428
4,15,41,286,10000,22,368.8796488
3,15,34,285,10000,23,153.4392322
5,14,48,285,10000,62,165.6089063
1,11,12,278,10000,82,8.583117037
1,13,41,281,10000,65,199.0538527
2,8,18,277,10000,69,351.8721206
3,14,20,276,10000,64,803.7237357
5,10,26,279,10000,41,10.53567967
1,8,24,275,8000,93,169.9704564
3,16,41,277,10000,55,35.79161459
2,14,128,277,10000,51,447.287533
1,9,63,276,10000,86,12.75599784
2,9,46,277,10000,88,531.8323691
1,17,41,278,10000,60,1260.846306
1,18,31,278,10000,68,770.8176216
4,9,48,274,10000,74,149.958109
5,15,41,286,10000,54,817.446529
4,15,41,279,10000,70,18.02746068
4,13,11,285,10000,23,78.52233878
2,11,47,278,10000,60,898.4969915
4,19,18,276,10000,55,74.8355751
5,8,28,271,10000,68,199.7077215
3,15,47,279,10000,48,687.4359851
3,19,11,276,10000,74,463.188453
4,18,46,286,10000,24,1340.722567
5,15,48,286,10000,54,42.49582201
2,9,95,277,10000,88,339.5064122
3,19,47,279,10000,52,1239.497906
3,19,18,285,10000,23,115.0862523
1,12,59,279,10000,48,276.5153976
1,11,48,277,10000,93,23.24441868
1,18,46,282,10000,24,308.2134358
5,14,41,288,10000,22,1016.117557
5,16,128,285,10000,54,1720.680586
4,18,12,286,10000,24,1403.045524
5,12,41,275,10000,47,329.6899108
2,15,48,277,10000,80,351.2562791
4,8,12,275,10000,51,495.5055002
4,12,63,275,10000,69,830.9125824
4,7,47,274,10000,83,269.426476
2,17,48,278,10000,77,845.2304713
5,9,41,276,8000,86,57.91854623
2,17,47,278,10000,77,97.92303324
4,10,47,274,10000,74,2858.34048
2,9,22,271,10000,79,301.7460016
1,11,20,277,10000,64,608.4496569
1,11,47,277,10000,64,103.7730095
4,11,18,276,10000,100,2035.852917
5,13,41,278,10000,80,4.781761945
4,11,28,282,10000,34,2.955218565
2,7,48,277,10000,69,131.0050012
1,17,22,282,10000,24,232.4017646
2,15,63,277,10000,80,1762.030931
2,17,47,278,10000,77,557.5252936
1,12,48,279,10000,82,21.15119237
2,13,47,277,10000,64,388.5454137
5,15,41,277,10000,44,46.03481024
3,16,48,286,10000,24,468.7175736
2,9,128,274,10000,74,1663.5864
3,10,31,275,10000,88,390.0791929
2,14,59,283,10000,25,40.69868584
1,16,18,285,10000,46,97.99539496
1,15,12,282,10000,49,4.084425013
2,14,41,283,10000,25,581.2973649
5,15,26,279,10000,81,356.582603
1,15,47,286,10000,47,1143.621754
4,11,48,282,10000,34,57.75227158
5,10,48,279,10000,41,375.0935312
5,15,48,277,10000,44,7.73358577
3,14,24,279,10000,52,815.000961
2,10,41,274,10000,74,373.7028854
2,8,11,277,10000,69,64.59787226
1,9,41,277,9000,86,41.03412842
4,18,48,286,10000,24,1535.041807
1,18,20,284,10000,53,17.26596175
3,7,48,274,10000,55,53.42335752
2,14,18,276,10000,59,146.5231832
5,19,18,282,10000,66,401.4359814
1,15,46,281,10000,45,2114.445702
5,7,18,270,10000,73,585.0020137
2,10,128,277,10000,92,84.79088089
4,8,41,274,10000,80,956.5765712
1,15,34,282,10000,49,20.69132188
5,10,11,278,3200,100,262.9969927
1,16,41,285,10000,46,200.6682271
5,8,128,277,1200,100,1362.115894
5,10,46,273,10000,75,623.1424673
5,13,26,283,10000,76,512.1938196
3,11,41,282,10000,29,238.4157261
4,16,12,279,10000,71,986.1699821
1,17,48,286,10000,43,367.5192709
5,8,63,277,1200,100,2065.395205
3,8,18,274,10000,50,1601.164009
5,9,41,272,10000,63,870.0039572
1,12,18,279,10000,82,451.5547127
2,12,48,275,10000,69,39.41049975
3,12,48,279,10000,60,378.4411417
1,10,48,277,10000,93,32.72349627
1,19,48,277,10000,69,77.60419139
2,12,31,277,10000,92,33.19777556
2,13,48,275,10000,69,191.7405372
4,16,63,278,10000,48,629.5340645
2,11,20,278,10000,60,544.7463919
2,13,46,275,10000,69,918.6765671
3,11,12,282,10000,29,1173.089407
5,13,41,276,10000,47,721.7362235
2,10,41,277,10000,92,112.5890208
1,9,20,277,9000,86,639.0015643
5,13,20,283,10000,76,984.5083907
4,19,41,286,10000,24,15.93358248
2,10,12,274,10000,74,159.4337074
4,18,18,286,10000,24,1280.838928
2,17,95,278,10000,41,61.0749843
2,12,18,277,10000,92,40.68484288
5,10,48,273,10000,75,360.4941158
5,10,18,276,9000,93,2.715215909
3,19,34,279,10000,52,10.53867331
3,7,47,274,10000,86,459.2922229
1,14,95,281,10000,31,202.4197547
5,12,24,278,10000,80,630.6528766
4,9,63,274,10000,74,1281.928327
4,19,20,276,10000,55,429.4976125
2,12,34,275,10000,69,196.5608005
1,11,63,277,10000,64,830.1809933
2,14,95,283,10000,25,270.3092191
5,10,22,273,10000,75,37.3664175
4,18,12,286,10000,24,1195.597754
4,17,48,280,10000,65,420.7048706
4,13,63,276,10000,64,837.887657
5,19,47,287,10000,20,22.46157915
2,11,18,279,10000,41,356.6619205
1,15,63,282,10000,49,4.911926996
1,14,48,280,10000,52,319.6777252
3,12,18,283,10000,29,426.2254769
2,14,22,276,10000,59,14.11921209
3,19,95,285,10000,23,598.3072392
4,11,28,276,10000,100,229.8870541
1,9,24,277,9000,86,178.588865
4,9,24,275,10000,93,3.04681672
2,13,18,276,10000,64,719.8398968
1,9,18,277,9000,93,74.36591608
1,9,34,277,9000,86,357.2060909
4,9,28,275,10000,93,43.38439248
3,7,18,274,10000,55,64.82551698
5,9,24,278,1100,93,6.340085975
5,13,18,287,10000,22,943.493983
2,16,41,278,10000,44,350.0923154
1,7,59,275,10000,86,51.34499037
1,12,95,279,10000,48,9.195501766
4,18,41,286,10000,24,1862.022161
4,10,12,279,10000,38,1417.030745
1,14,18,280,10000,52,314.6438219
1,12,41,279,10000,82,101.7519517
4,7,20,274,10000,83,30.72869502
1,13,41,283,10000,61,33.2975323
1,8,48,276,10000,86,325.0768701
4,7,41,274,10000,83,401.1392693
2,14,48,277,10000,51,9.662436089
3,10,47,275,10000,88,56.79146645
1,8,46,271,10000,86,388.6432306
4,19,18,286,10000,24,560.8261971
1,12,41,280,10000,81,464.5565272
2,9,26,274,10000,74,99.80504123
1,9,28,276,10000,86,359.3608395
2,17,48,274,10000,99,123.8193601
4,11,22,282,10000,34,12.71707838
2,13,48,275,10000,69,149.7645173
1,12,95,280,10000,81,287.0283445
5,11,128,282,10000,34,82.35329306
5,18,47,287,10000,20,1057.939151
5,9,31,276,8000,86,12.64529616
1,19,47,281,10000,61,390.2190329
3,18,18,277,10000,69,443.5732709
1,9,20,277,9000,86,18.09258567
1,7,41,271,10000,86,224.4478055
2,14,18,279,10000,60,4055.376248
3,11,20,276,10000,74,694.3850394
5,16,48,285,10000,54,631.6255849
2,11,59,278,10000,60,511.4542062
4,16,48,287,10000,22,65.77125391
5,14,46,277,10000,44,1766.98307
1,13,41,283,10000,61,145.6167599
4,13,12,285,10000,23,200.3697571
3,12,26,279,10000,60,312.291636
3,16,47,286,10000,24,33.02438657
3,17,28,277,10000,64,415.6164993
3,19,24,279,10000,52,700.4665141
4,11,26,274,10000,74,7.749884178
5,15,41,279,10000,81,329.1240701
2,11,41,279,10000,41,451.8425736
2,16,12,278,10000,44,703.5701949
1,11,22,278,10000,82,150.2697722
2,9,47,271,10000,79,212.9360429
2,11,41,278,10000,60,1739.076886
3,18,28,286,10000,24,211.7706266
3,7,48,271,10000,79,411.785584
1,12,41,279,10000,48,4.670199154
2,12,12,281,10000,36,379.2766029
1,10,48,277,10000,93,3.251447334
3,14,46,276,10000,64,2055.381174
3,13,41,276,10000,69,282.3248391
2,8,28,268,10000,85,852.766824
5,17,63,288,10000,19,1236.216756
5,9,128,278,1100,93,1191.868768
5,15,48,279,10000,81,649.6651904
4,19,18,276,10000,55,312.7827631
2,18,11,277,10000,69,406.1762873
1,9,22,276,10000,86,362.4470039
1,14,12,281,10000,31,2068.307939
5,14,41,279,10000,75,445.6867973
1,18,59,278,10000,68,2479.478321
2,12,48,276,10000,69,57.05737776
5,9,31,272,10000,63,785.0425447
2,17,34,278,10000,77,393.2516847
5,12,18,278,10000,80,8.358620348
2,9,41,274,10000,74,1556.758558
1,8,48,271,10000,86,44.06143447
1,14,20,281,10000,85,5.315528982
4,13,26,285,10000,23,145.3635816
1,9,47,273,10000,57,123.231685
3,14,47,279,10000,52,9.148334957
2,16,34,273,4200,99,637.0713935
2,19,11,274,10000,93,264.0653087
4,11,28,274,10000,74,9.705712405
1,16,46,280,10000,56,746.7057034
4,7,48,275,10000,74,1600.128298
5,10,95,273,10000,75,756.2864807
5,15,18,277,10000,44,516.0406683
3,13,20,279,10000,52,264.5957118
2,12,22,277,10000,92,115.4570918
1,13,31,283,10000,61,568.3495934
4,15,12,279,10000,70,615.9770056
5,11,20,274,10000,50,1705.894252
2,18,47,278,10000,44,1151.923059
5,12,59,281,10000,87,210.7551427
4,11,18,274,10000,74,761.3885239
3,11,47,276,10000,74,341.3205984
5,7,46,270,10000,73,1084.91944
2,11,48,278,10000,60,239.7813618
2,10,12,277,10000,92,421.2846456
1,19,41,281,10000,61,13.18370691
5,9,128,276,8000,86,1309.581411
1,17,47,286,10000,43,1571.183964
1,15,31,282,10000,26,414.4287539
1,12,46,279,10000,82,652.9556835
1,10,41,277,10000,93,46.59340862
1,10,12,276,10000,82,147.2158761
3,15,41,277,10000,60,116.5351181
4,11,28,276,10000,100,25.0485304
4,18,18,280,10000,65,706.1364366
4,16,18,278,10000,48,559.61167
4,11,18,274,10000,74,717.2865137
2,9,18,277,10000,88,66.22844519
5,14,47,288,10000,22,15.45026402
3,13,41,276,10000,69,120.7590424
1,11,48,277,10000,93,4.052302935
3,16,31,286,10000,24,30.81129447
5,13,22,283,10000,76,144.4282922
5,15,47,277,10000,44,1776.846033
1,19,11,281,10000,61,361.6861922
5,18,20,277,10000,44,1090.486586
2,13,47,276,10000,64,23.29109407
1,11,95,277,10000,93,201.0613516
2,11,11,275,10000,74,11.17981544
4,18,47,280,10000,65,1010.490403
5,11,47,282,10000,34,1839.254414
2,17,41,278,10000,77,948.918063
4,17,47,277,10000,51,1104.2644
5,12,59,278,10000,80,468.5455821
2,16,41,273,4200,99,48.57617577
5,9,41,276,8000,86,153.1159503
2,7,12,277,10000,69,218.9475964
1,19,46,277,10000,69,5.283215436
2,17,46,274,10000,99,2285.594999
2,12,24,277,10000,92,314.0178828
2,9,20,274,10000,74,262.3493803
1,18,18,278,10000,68,950.8692061
2,12,22,276,10000,69,332.3840699
5,18,18,277,10000,44,335.8354247
4,9,28,276,10000,47,20.43999075
5,18,20,283,10000,61,723.1597854
4,9,63,274,10000,74,1774.308119
5,9,22,276,8000,86,137.8913226
5,19,26,277,10000,93,99.09821885
4,19,12,279,10000,70,15.04327609
1,13,34,281,10000,65,14.80625467
2,12,22,275,10000,69,84.74952267
2,19,34,277,10000,69,208.2057921
4,15,48,286,10000,22,1515.376196
4,10,41,279,10000,38,179.5494804
2,18,11,274,9000,99,3.313228298
2,11,41,274,10000,74,11.83991992
2,8,48,274,10000,74,359.5221043
5,12,12,275,10000,47,2314.013644
3,17,63,286,10000,24,1983.47209
2,16,20,278,10000,77,717.0703064
1,15,20,282,10000,49,824.9735596
1,13,41,281,10000,65,621.1076048
1,15,12,286,10000,47,1464.202754
3,16,128,286,10000,24,424.2893834
2,10,18,277,10000,92,33.40980724
2,12,41,281,10000,36,9.465958524
1,17,18,282,10000,24,778.7063176
2,15,20,277,10000,80,680.9019542
5,13,63,278,10000,80,709.8049972
2,12,18,276,10000,69,11.40053957
1,11,31,277,10000,93,3.353783398
2,11,34,279,10000,41,20.81704015
4,13,20,277,10000,88,737.1238606
3,11,34,282,10000,29,501.713317
2,18,11,274,9000,99,408.2872152
5,8,34,277,1200,100,115.2335033
3,16,48,286,10000,24,294.6390349
4,19,128,276,10000,55,409.8864006
5,13,128,278,10000,80,147.3091474
2,13,24,282,10000,31,37.56967711
2,12,18,281,10000,36,18.54132791
5,19,46,282,10000,66,1939.424801
5,19,31,277,10000,93,34.42370137
3,14,11,276,10000,64,98.36094074
3,14,24,276,10000,64,2794.59845
4,15,48,278,10000,52,370.8348582
3,7,59,271,10000,79,691.2780332
2,19,18,277,10000,69,18.50240003
3,18,47,280,10000,48,244.2068595
4,7,12,275,10000,74,593.3451796
1,15,48,286,10000,47,469.0350816
5,17,11,284,10000,57,417.7190654
2,13,22,282,10000,31,876.5819167
5,18,34,283,10000,61,988.9058257
5,9,18,272,10000,63,155.961388
1,16,28,285,10000,46,7.523285441
1,14,28,281,10000,31,356.467974
3,18,11,286,10000,24,4.44374272
2,7,48,277,10000,69,116.8186846
3,13,24,276,10000,69,24.73442584
2,11,12,278,10000,60,316.7316858
1,7,24,271,10000,86,30.91569108
2,18,63,274,9000,99,473.6519152
3,11,63,275,10000,69,674.1753437
2,14,41,283,10000,25,71.8768677
1,12,128,279,10000,82,384.0631387
3,16,12,286,10000,24,384.2722056
1,8,128,275,8000,93,1473.318819
3,19,11,276,10000,74,289.1634894
5,13,18,278,10000,80,18.93263112
3,8,26,274,10000,50,269.2973893
4,19,41,286,10000,24,37.826445
3,11,18,275,10000,69,3.515170907
1,19,128,281,10000,61,226.6500263
5,9,48,272,10000,63,59.24852545
2,17,20,278,10000,41,1633.029915
3,13,47,276,10000,69,550.3524013
4,19,28,286,10000,24,180.7610455
4,16,41,279,10000,71,32.58480373
5,15,41,277,10000,44,31.41712966
1,11,18,277,10000,64,212.406692
4,18,18,280,10000,65,88.19913263
1,15,47,281,10000,45,275.2620438
2,17,41,274,10000,99,1540.301917
4,17,41,286,10000,24,715.0292456
1,18,41,284,10000,53,791.3028451
1,16,11,282,10000,45,5.437066435
3,14,63,279,10000,52,674.8502152
3,12,48,279,10000,60,184.2179279
5,17,46,277,10000,44,2667.22995
3,16,48,286,10000,24,10.36317818
5,19,95,277,10000,48,702.2545725
5,15,20,286,10000,54,1665.486438
3,15,59,279,10000,48,553.2569343
1,14,47,281,10000,31,29.3974627
5,19,18,287,10000,20,76.63789744
1,8,18,271,10000,86,690.8351423
5,14,48,285,10000,62,29.9330859
5,8,47,271,10000,68,1603.951449
3,19,22,276,10000,74,273.3707361
2,19,47,278,10000,48,5.106248363
5,17,128,288,10000,19,1752.750631
2,13,18,276,10000,64,881.8765187
4,11,22,274,10000,74,37.3666587
3,12,63,279,10000,60,800.3188926
1,11,41,277,10000,64,634.6236644
4,7,28,274,10000,83,188.3191858
5,11,24,274,10000,50,854.9443845
3,15,22,279,10000,48,1035.463174
5,14,18,279,10000,75,1868.725911
1,17,41,278,10000,60,1888.063387
2,14,18,276,10000,59,89.24503761
1,15,59,281,10000,45,505.0921432
2,10,47,277,10000,92,500.8419235
1,11,59,277,10000,64,2239.924262
1,9,48,276,10000,86,13.52553155
4,13,28,277,10000,88,639.3088597
2,13,46,276,10000,64,341.8253738
4,9,47,274,10000,74,388.3600796
4,11,26,274,10000,74,7.282224272
1,19,28,281,10000,61,203.5316035
1,8,12,275,8000,93,8.589415033
3,16,18,279,10000,48,5.656423193
2,14,63,283,10000,25,310.6753819
3,19,22,285,10000,23,8.788055464
1,11,12,278,10000,82,676.2343102
2,12,24,275,10000,69,70.39886037
4,19,26,286,10000,24,107.8165763
1,12,59,283,9000,57,86.38454846
2,14,48,279,10000,60,4213.955691
2,8,48,268,10000,85,60.63274527
5,13,20,276,10000,47,1.31888331
1,11,34,278,10000,82,5.755929543
3,12,26,276,10000,69,26.6282934
5,8,41,270,10000,79,15.68042612
2,11,48,279,10000,41,5.572143995
3,17,95,286,10000,24,554.5566753
4,9,31,275,10000,93,33.27614234
4,11,41,274,10000,74,1077.812777
4,9,47,274,10000,74,1672.949257
4,16,41,278,10000,48,200.9358005
1,18,46,284,10000,53,1108.664955
1,19,11,281,10000,61,20.50800208
2,16,48,278,10000,44,759.325618
3,11,47,282,10000,29,546.1220577
2,11,34,275,10000,74,182.9310077
4,7,47,274,10000,83,28.34593764
3,11,18,275,10000,69,4.364959408
2,13,22,277,10000,64,127.2379163
5,14,63,288,10000,22,654.3346047
1,7,41,275,10000,86,240.8503458
4,10,48,274,10000,74,20.83132256
4,8,26,275,10000,51,161.4520655
2,15,46,277,10000,80,533.4240876
5,13,41,278,10000,80,396.9648734
3,9,12,275,10000,51,316.5084603
2,11,41,278,10000,60,599.417442
4,18,18,286,10000,24,287.4347348
5,7,18,270,10000,73,14.59072451
5,17,63,277,10000,44,1162.202091
5,11,28,279,7000,93,108.6157727
5,19,34,287,10000,20,61.86671952
4,7,47,274,10000,83,139.690315
2,14,95,276,10000,59,89.76603071
2,16,12,278,10000,44,751.2599343
4,17,11,277,10000,51,436.8014843
3,14,47,285,10000,23,1751.35221
1,9,47,277,9000,86,674.4582419
5,15,63,287,10000,20,1871.122832
1,18,41,282,10000,24,311.3736959
3,9,26,273,10000,80,123.9090039
3,12,59,283,10000,29,484.7636344
1,15,18,282,10000,49,46.67844162
4,15,63,278,10000,52,1304.081016
3,12,41,276,10000,69,464.0992222
5,17,34,277,10000,44,23.80340501
4,12,47,275,10000,69,3540.14834
1,13,12,281,10000,65,268.4617816
1,10,41,277,10000,93,343.2667926
2,9,63,274,10000,74,2096.47939
4,10,28,279,10000,38,6.710925113
5,10,47,276,9000,93,16.8070337
1,10,20,279,9000,81,2.649698419
4,13,18,277,10000,88,1586.708093
2,13,24,277,10000,64,161.1288908
4,7,24,275,10000,74,794.1100196
4,13,11,276,10000,64,104.1322517
1,10,12,279,9000,81,1043.650689
4,8,47,275,10000,51,1471.176849
4,18,59,277,10000,51,5.042306731
5,13,28,278,10000,80,173.1490491
4,11,24,282,10000,34,286.6802363
1,14,41,285,10000,54,993.2111782
2,18,128,277,10000,69,2186.854559
5,18,48,277,10000,44,19.13576304
4,11,59,282,10000,34,667.2363965
5,13,41,278,10000,80,23.55007796
4,10,41,279,10000,38,500.6944768
4,15,41,278,10000,52,766.7275244
4,18,46,286,10000,24,22.55807316
2,16,20,278,10000,44,738.3925405
3,9,22,274,10000,86,6.010236675
2,18,34,277,10000,69,203.3861972
1,13,95,281,10000,65,496.8763854
1,12,28,279,10000,48,80.7739285
5,13,18,278,10000,80,24.39892567
2,15,18,273,550,73,3.205384581
1,17,41,282,10000,24,1433.887655
2,8,128,277,10000,69,1396.940612
2,12,48,277,10000,92,142.7046166
2,11,22,278,10000,60,23.40400604
5,18,24,277,10000,44,801.9859494
4,9,128,274,10000,74,1237.338613
2,8,41,274,10000,74,540.0398661
5,12,20,281,10000,87,29.2670296
2,15,47,278,10000,48,41.53731205
5,15,63,279,10000,81,1760.49825
4,9,18,275,10000,93,689.4258731
5,12,63,281,10000,87,32.10750515
2,8,12,268,10000,85,1522.299214
1,8,11,276,10000,86,8.106829661
2,15,48,273,550,73,29.77746676
5,18,128,283,10000,61,1730.077339
2,16,95,273,4200,99,516.7477481
5,16,46,285,10000,54,587.0301794
1,14,48,285,10000,54,93.67723389
1,16,59,285,10000,46,549.7868598
5,15,41,279,10000,81,343.721765
3,10,28,275,10000,88,116.241905
4,9,31,276,10000,47,240.5542434
4,11,95,274,10000,74,541.749141
1,16,128,285,10000,46,4.638247587
2,9,12,277,10000,88,7.21758051
3,10,48,275,10000,88,670.8614505
1,12,24,279,10000,48,671.5881675
3,8,41,274,10000,50,339.7419706
1,14,47,281,10000,31,2348.69729
3,10,48,275,10000,69,414.7456868
3,13,59,279,10000,52,1688.400608
2,14,22,279,10000,60,309.0257403
3,16,34,279,10000,48,339.5203621
1,10,48,275,10000,80,855.1065874
5,9,48,276,8000,86,63.36908028
4,12,34,275,10000,69,15.09112949
5,16,47,288,10000,21,2158.484595
3,18,41,286,10000,24,372.2869039
2,18,12,274,9000,99,5.100066996
2,19,48,278,10000,48,228.5868104
3,18,28,280,10000,48,351.7666409
3,16,63,286,10000,24,618.514745
1,10,11,279,9000,81,13.40942181
2,13,47,282,10000,31,464.7259613
3,16,41,277,10000,55,293.8583024
3,13,34,284,10000,25,211.5426865
4,11,95,276,10000,100,300.8186071
1,17,11,282,10000,45,30.65513545
3,14,18,276,10000,64,699.8750576
1,10,31,275,10000,80,13.69373802
5,16,24,285,10000,54,825.9622776
1,8,47,271,10000,86,1425.888222
1,11,48,278,10000,82,377.8561058
2,15,12,273,550,73,428.8561257
2,12,48,276,10000,69,68.48007536
1,10,18,277,10000,93,14.60153029
5,10,48,273,10000,75,18.02071018
1,8,41,275,8000,93,373.4073073
1,8,18,275,8000,93,1260.3201
1,17,18,278,10000,60,567.4095572
4,14,47,277,10000,55,2390.640201
2,15,22,278,10000,48,113.7930139
1,9,41,276,10000,86,207.534815
4,16,22,287,10000,22,87.01300419
2,8,12,268,10000,85,541.7787196
4,11,11,274,10000,74,10.97478324
5,14,46,285,10000,62,1690.541986
1,11,48,278,10000,82,1700.258332
2,19,41,274,10000,93,194.3959662
4,9,18,275,10000,93,134.0845056
2,18,128,277,10000,69,1122.764844
3,15,28,279,10000,48,21.61316267
1,18,12,284,10000,53,1227.139253
5,9,22,278,1100,93,54.63936724
5,13,34,276,10000,47,355.625396
2,17,34,274,10000,99,1565.875511
5,18,24,287,10000,20,660.4918527
3,10,18,275,10000,88,305.5654756
3,13,12,276,10000,69,2365.058317
3,19,34,279,10000,52,16.42792172
5,17,59,284,10000,57,773.3204156
4,12,41,276,10000,100,337.4576357
1,8,48,271,10000,86,410.93249
4,16,48,287,10000,22,70.24814336
4,10,12,274,10000,74,580.7015404
4,12,48,284,10000,27,740.9842442
5,15,31,286,10000,54,761.9526714
3,12,11,283,10000,29,5.792609283
5,12,41,285,10000,27,312.3316766
5,9,18,275,10000,64,65.04391327
1,8,59,271,10000,86,1897.575589
5,9,34,276,8000,86,55.55832315
4,11,24,282,10000,34,12.71672402
2,10,47,274,10000,74,452.4815988
2,13,11,282,10000,31,10.38359568
2,7,18,277,10000,69,57.3663771
2,12,47,277,10000,92,79.1249687
5,14,22,288,10000,22,368.6412189
2,12,41,275,10000,69,240.6630588
2,11,18,279,10000,41,2.302058633
1,8,95,271,10000,86,57.39095922
3,15,18,277,10000,60,220.3779758
3,15,18,279,10000,48,211.4616795
1,9,24,276,10000,86,795.34183
5,11,41,279,7000,93,287.962875
4,16,31,279,10000,71,783.0468143
5,13,48,283,10000,76,239.9449607
4,15,46,279,10000,70,492.4618858
5,19,11,277,10000,48,208.8910097
3,16,18,277,10000,64,1604.117807
5,9,31,275,10000,64,176.314504
3,15,24,279,10000,48,237.5676876
5,11,47,279,7000,93,1759.517818
5,11,48,277,10000,86,7.904753252
1,16,47,280,10000,56,287.327698
3,15,95,277,10000,60,382.7339468
2,10,20,277,10000,92,65.28353311
2,14,12,276,10000,59,9.970918355
5,14,18,277,10000,44,1804.715346
2,12,59,281,10000,36,9.016354663
4,16,47,279,10000,71,155.477587
2,14,24,283,10000,25,885.6938044
5,16,18,285,10000,54,1033.117328
2,11,59,279,10000,41,49.81688489
1,13,12,279,10000,60,1345.858654
2,9,48,277,10000,88,72.49315548
1,17,128,286,10000,43,1355.407892
2,14,18,277,10000,51,1037.904998
1,17,34,282,10000,24,1473.547729
3,13,34,284,10000,25,94.5196156
1,15,20,282,10000,26,2016.077911
5,9,48,276,8000,86,41.03643457
3,13,95,279,10000,52,316.7697994
4,14,18,278,10000,88,51.73538238
1,8,48,275,8000,93,227.1603906
3,7,18,274,10000,86,904.0545725
2,13,28,276,10000,64,344.87063
1,12,41,279,10000,48,401.3454481
1,11,47,278,10000,82,137.988774
5,9,20,278,1100,93,282.9461788
4,9,128,275,10000,93,418.9702292
1,10,18,275,10000,80,271.7002452
5,10,24,279,10000,41,211.6610093
5,9,47,276,8000,86,1459.499662
3,9,18,273,10000,80,128.6101765
2,10,48,274,10000,74,163.3579675
1,12,26,279,10000,48,111.1234594
5,18,18,277,10000,44,518.4144988
5,19,95,287,10000,20,380.9658406
